country,country_code,year,population,gdp,christian,islam,buddhist,judaism,nonrelig,other
Cote d'Ivoire,CI,2002,18418175,967.8158644,0.2902821674798108,0.3916614739492083,0.0005007486254387,0.0,0.0078221680542356,0.3105391351908901
Cote d'Ivoire,CI,2003,18891368,1111.171351,0.3019379700094498,0.3931580250016407,0.0004922398502385,0.0,0.0076352210179294,0.2982323686401484
Cote d'Ivoire,CI,2004,19359716,1199.825245,0.3140924654674216,0.3931917511538697,0.0004848758163384,0.0,0.0074293063419685,0.2861587412937816
Cote d'Ivoire,CI,2005,19830285,1197.74617,0.3248621333333333,0.3913326933333333,0.0004826133333333,0.0,0.0072,0.27612256
Cote d'Ivoire,CI,2006,20306630,1230.430568,0.3344738355287592,0.3885458749304728,0.0004842509510265,0.0,0.0069500852911509,0.2679914974206151
Cote d'Ivoire,CI,2007,20786974,1367.538177,0.3441392387965709,0.3858479282154579,0.0004867062924743,0.0,0.0066874877991388,0.260737096156193
Cote d'Ivoire,CI,2008,21274142,1583.970667,0.3540133316460838,0.382896287398779,0.0004901189759788,0.0,0.0064090754632424,0.2543027424360118
Cote d'Ivoire,CI,2009,21754735,1540.453936,0.3642486669750333,0.3793784479139298,0.0004944861976671,0.0,0.0061115329014928,0.2486399484597999
Cote d'Ivoire,CI,2010,22241144,1553.54887,0.3749999241064421,0.3749999241064421,0.000500010111357,0.0,0.0057912622649243,0.2437088794108343
Chile,CL,1960,8067712,516.4875391,0.9822432361439454,0.0,0.0,0.0,0.0,0.0177567638560546
Chile,CL,1961,8238987,594.4363062,0.9755905692478808,0.0,0.0,0.0,0.0,0.0227024139092198
Chile,CL,1962,8410617,678.5843366,0.9653945804584604,0.0,0.0,0.0,0.0,0.0346530752437257
Chile,CL,1963,8583502,657.7191966,0.954147360880223,0.0,0.0,0.0,0.0,0.0483843814280135
Chile,CL,1964,8756786,685.9702029,0.9440962018391964,0.0,0.0,0.0,0.0,0.0591702691523927
Chile,CL,1965,8928265,686.123542,0.9372685627695536,0.0,0.0,0.0,0.0,0.0627314372304464
Chile,CL,1966,9097611,790.3617738,0.934767181739236,2.0757711204579107e-05,4.790241047210563e-06,0.0001650352094122,0.0036169741507187,0.0577957409282529
Chile,CL,1967,9265834,764.2651287,0.935291956702822,7.001065233848977e-05,1.6525640424396313e-05,0.0005517107387631,0.0120577995439816,0.0482143375563044
