ISO2_code,Time,GDP
ABW,1960,
ABW,1961,
ABW,1962,
ABW,1963,
ABW,1964,
ABW,1965,
ABW,1966,
ABW,1967,
ABW,1968,
ABW,1969,
ABW,1970,
ABW,1971,
ABW,1972,
ABW,1973,
ABW,1974,
ABW,1975,
ABW,1976,
ABW,1977,
ABW,1978,
ABW,1979,
ABW,1980,
ABW,1981,
ABW,1982,
ABW,1983,
ABW,1984,
ABW,1985,
ABW,1986,6767.559229
ABW,1987,8244.04566
ABW,1988,10056.26139
ABW,1989,11507.21715
ABW,1990,12187.53636
ABW,1991,13233.99052
ABW,1992,13892.60514
ABW,1993,14700.95981
ABW,1994,16055.28779
ABW,1995,16548.71739
ABW,1996,16620.95456
ABW,1997,17750.00956
ABW,1998,18828.08706
ABW,1999,19216.19724
ABW,2000,20681.02303
ABW,2001,20740.13258
ABW,2002,21307.24825
ABW,2003,21949.486
ABW,2004,23700.63199
ABW,2005,24171.83713
ABW,2006,24845.65848
ABW,2007,26736.30894
ABW,2008,28171.9094
ABW,2009,25134.77123
ABW,2010,24093.14015
ABW,2011,25712.3843
ABW,2012,25119.66554
ABW,2013,25813.57673
ABW,2014,26129.83906
ABW,2015,27458.22533
ABW,2016,27441.52966
ABW,2017,28440.05196
ABW,2018,30082.12764
ABW,2019,31096.20507
ABW,2020,22855.93232
ABW,2021,27200.06108
ABW,2022,30559.53353
ABW,2023,33984.79062
ABW,2024,
AFE,1960,186.1218347
AFE,1961,186.9417814
AFE,1962,197.4024024
AFE,1963,225.4404936
AFE,1964,208.9997481
AFE,1965,226.8765126
AFE,1966,240.9552324
AFE,1967,243.8173234
AFE,1968,257.1900816
AFE,1969,281.6292767
AFE,1970,276.7820598
AFE,1971,294.8661494
AFE,1972,311.5190188
AFE,1973,389.7969721
AFE,1974,463.5497901
AFE,1975,479.1621647
AFE,1976,468.8563309
AFE,1977,518.4506129
AFE,1978,571.7202675
AFE,1979,634.5618941
AFE,1980,773.4394541
AFE,1981,777.8331104
AFE,1982,725.7281162
AFE,1983,732.5887235
AFE,1984,650.5635196
AFE,1985,554.4391465
AFE,1986,578.6039565
AFE,1987,665.1197565
AFE,1988,704.4662217
AFE,1989,728.5493366
AFE,1990,822.7938675
AFE,1991,864.5638653
AFE,1992,733.2438556
AFE,1993,709.6592549
AFE,1994,701.0415515
AFE,1995,766.8205908
AFE,1996,747.0696739
AFE,1997,767.6841922
AFE,1998,697.3526716
AFE,1999,670.6978292
AFE,2000,707.1203777
AFE,2001,626.1691498
AFE,2002,625.9988162
AFE,2003,809.9681405
AFE,2004,981.7446316
AFE,2005,1115.713957
AFE,2006,1220.002469
AFE,2007,1362.310652
AFE,2008,1421.118613
AFE,2009,1386.59025
AFE,2010,1601.727651
AFE,2011,1735.584923
AFE,2012,1702.9691
AFE,2013,1673.221102
AFE,2014,1656.167709
AFE,2015,1479.61526
AFE,2016,1329.807285
AFE,2017,1520.212231
AFE,2018,1538.901679
AFE,2019,1493.817938
AFE,2020,1344.10321
AFE,2021,1522.393346
AFE,2022,1628.318944
AFE,2023,1568.159891
AFE,2024,1673.841139
AFG,1960,
AFG,1961,
AFG,1962,
AFG,1963,
AFG,1964,
AFG,1965,
AFG,1966,
AFG,1967,
AFG,1968,
AFG,1969,
AFG,1970,
AFG,1971,
AFG,1972,
AFG,1973,
AFG,1974,
AFG,1975,
AFG,1976,
AFG,1977,
AFG,1978,
AFG,1979,
AFG,1980,
AFG,1981,
AFG,1982,
AFG,1983,
AFG,1984,
AFG,1985,
AFG,1986,
AFG,1987,
AFG,1988,
AFG,1989,
AFG,1990,
AFG,1991,
AFG,1992,
AFG,1993,
AFG,1994,
AFG,1995,
AFG,1996,
AFG,1997,
AFG,1998,
AFG,1999,
AFG,2000,174.9309914
AFG,2001,138.7068217
AFG,2002,178.9540884
AFG,2003,198.8711157
AFG,2004,221.7636539
AFG,2005,254.1842491
AFG,2006,274.2185536
AFG,2007,376.223152
AFG,2008,381.733238
AFG,2009,452.0537055
AFG,2010,560.6215055
AFG,2011,606.6946763
AFG,2012,651.4171345
AFG,2013,637.0870991
AFG,2014,625.0549418
AFG,2015,565.5697304
AFG,2016,522.0822156
AFG,2017,525.4697709
AFG,2018,491.3372214
AFG,2019,496.6025043
AFG,2020,510.7870634
AFG,2021,356.4962141
AFG,2022,357.2611528
AFG,2023,413.7578947
AFG,2024,
AFW,1960,121.9399254
AFW,1961,127.4541888
AFW,1962,133.8270443
AFW,1963,139.0082913
AFW,1964,148.5493788
AFW,1965,155.5652162
AFW,1966,162.1107677
AFW,1967,144.9434796
AFW,1968,146.1891669
AFW,1969,161.9214066
AFW,1970,218.6762927
AFW,1971,195.8620037
AFW,1972,230.0707872
AFW,1973,280.6493042
AFW,1974,368.301914
AFW,1975,413.3714482
AFW,1976,480.4526553
AFW,1977,490.8477665
AFW,1978,523.7880964
AFW,1979,624.8782974
AFW,1980,757.0755553
AFW,1981,1324.54659
AFW,1982,1162.130676
AFW,1983,872.8326785
AFW,1984,737.6748878
AFW,1985,753.7997554
AFW,1986,581.3907128
AFW,1987,581.5238024
AFW,1988,560.3805816
AFW,1989,509.3267336
AFW,1990,590.321435
AFW,1991,603.8789102
AFW,1992,563.3100794
AFW,1993,570.8886382
AFW,1994,577.5487394
AFW,1995,863.9505706
AFW,1996,1065.683499
AFW,1997,1088.996805
AFW,1998,1137.744496
AFW,1999,521.3647343
AFW,2000,516.9323163
AFW,2001,530.6531678
AFW,2002,616.7960326
AFW,2003,694.5009376
AFW,2004,840.2520851
AFW,2005,1001.604607
AFW,2006,1236.628127
AFW,2007,1407.642058
AFW,2008,1668.841082
AFW,2009,1454.728331
AFW,2010,1663.966937
AFW,2011,1844.198595
AFW,2012,1941.369556
AFW,2013,2131.662067
AFW,2014,2221.010665
AFW,2015,1860.727694
AFW,2016,1630.039447
AFW,2017,1574.23056
AFW,2018,1720.14028
AFW,2019,1798.340685
AFW,2020,1680.039332
AFW,2021,1765.954788
AFW,2022,1796.668633
AFW,2023,1599.392983
AFW,2024,1284.154441
AGO,1960,
AGO,1961,
AGO,1962,
AGO,1963,
AGO,1964,
AGO,1965,
AGO,1966,
AGO,1967,
AGO,1968,
AGO,1969,
AGO,1970,
AGO,1971,
AGO,1972,
AGO,1973,
AGO,1974,
AGO,1975,
AGO,1976,
AGO,1977,
AGO,1978,
AGO,1979,
AGO,1980,729.1119655
AGO,1981,657.9826485
AGO,1982,634.2214673
AGO,1983,636.832811
AGO,1984,650.4910944
AGO,1985,772.4688326
AGO,1986,697.5266024
AGO,1987,770.1011401
AGO,1988,807.4396284
AGO,1989,907.7478931
AGO,1990,965.8668405
AGO,1991,881.9194881
AGO,1992,668.7060175
AGO,1993,449.7278949
AGO,1994,334.9735903
AGO,1995,404.2948185
AGO,1996,531.1153665
AGO,1997,521.7029149
AGO,1998,429.1881269
AGO,1999,392.725539
AGO,2000,563.7337956
AGO,2001,533.5862024
AGO,2002,882.1478472
AGO,2003,992.6989793
AGO,2004,1266.210864
AGO,2005,1916.468422
AGO,2006,2617.05196
AGO,2007,3141.04598
AGO,2008,4103.0669
AGO,2009,3136.64547
AGO,2010,3597.342932
AGO,2011,4615.910598
AGO,2012,5086.027401
AGO,2013,5057.747878
AGO,2014,5005.999741
AGO,2015,3213.902611
AGO,2016,1807.952941
AGO,2017,2437.259712
AGO,2018,2538.591391
AGO,2019,2189.855714
AGO,2020,1449.922867
AGO,2021,1925.874661
AGO,2022,2929.694455
AGO,2023,2309.53413
AGO,2024,2122.08369
ALB,1960,
ALB,1961,
ALB,1962,
ALB,1963,
ALB,1964,
ALB,1965,
ALB,1966,
ALB,1967,
ALB,1968,
ALB,1969,
ALB,1970,
ALB,1971,
ALB,1972,
ALB,1973,
ALB,1974,
ALB,1975,
ALB,1976,
ALB,1977,
ALB,1978,
ALB,1979,
ALB,1980,590.6077384
ALB,1981,663.2942083
ALB,1982,668.4545042
ALB,1983,661.5467824
ALB,1984,639.4847302
ALB,1985,639.8659038
ALB,1986,693.8734746
ALB,1987,674.7933831
ALB,1988,652.7743214
ALB,1989,697.9955966
ALB,1990,617.2304355
ALB,1991,336.5869945
ALB,1992,200.8522198
ALB,1993,367.2792251
ALB,1994,586.4161351
ALB,1995,911.3204654
ALB,1996,1020.976181
ALB,1997,728.5455237
ALB,1998,831.1753441
ALB,1999,1056.344812
ALB,2000,1160.420471
ALB,2001,1326.416524
ALB,2002,1479.838846
ALB,2003,1908.699007
ALB,2004,2446.909499
ALB,2005,2741.721365
ALB,2006,3057.77257
ALB,2007,3743.055299
ALB,2008,4498.504868
ALB,2009,4213.650076
ALB,2010,4149.144699
ALB,2011,4465.709143
ALB,2012,4222.347099
ALB,2013,4420.23462
ALB,2014,4602.230514
ALB,2015,3981.726623
ALB,2016,4168.375445
ALB,2017,4614.047969
ALB,2018,5365.488802
ALB,2019,5460.430509
ALB,2020,5370.7775
ALB,2021,6413.282808
ALB,2022,6846.426694
ALB,2023,8575.171346
ALB,2024,10011.62799
AND,1960,
AND,1961,
AND,1962,
AND,1963,
AND,1964,
AND,1965,
AND,1966,
AND,1967,
AND,1968,
AND,1969,
AND,1970,3935.411278
AND,1971,4169.695371
AND,1972,4940.296962
AND,1973,6151.02717
AND,1974,7139.574512
AND,1975,7925.415771
AND,1976,7721.288586
AND,1977,8167.922862
AND,1978,9409.508513
AND,1979,11996.40729
AND,1980,12474.92529
AND,1981,10465.26046
AND,1982,9697.52202
AND,1983,8082.09152
AND,1984,7808.130027
AND,1985,7911.984362
AND,1986,10539.11779
AND,1987,12828.15194
AND,1988,14599.03552
AND,1989,15714.92655
AND,1990,19563.65747
AND,1991,19533.26207
AND,1992,20099.53522
AND,1993,15916.83952
AND,1994,15748.53075
AND,1995,18443.25452
AND,1996,19130.15972
AND,1997,18247.99957
AND,1998,18536.50843
AND,1999,18875.28691
AND,2000,21810.24874
AND,2001,23511.29515
AND,2002,26528.13016
AND,2003,34063.5784
AND,2004,39021.12781
AND,2005,40829.80188
AND,2006,43467.21099
AND,2007,48336.22833
AND,2008,49132.51571
AND,2009,43975.01837
AND,2010,42746.83095
AND,2011,46657.15612
AND,2012,41500.54358
AND,2013,42470.31612
AND,2014,44369.65969
AND,2015,38654.93472
AND,2016,40129.8192
AND,2017,40672.99433
AND,2018,42819.77458
AND,2019,41257.80458
AND,2020,37361.09007
AND,2021,42425.69968
AND,2022,42414.05901
AND,2023,46812.44845
AND,2024,49303.67339
ARB,1960,
ARB,1961,212.8896634
ARB,1962,210.8054148
ARB,1963,225.8006302
ARB,1964,243.897432
ARB,1965,256.1801409
ARB,1966,263.9508393
ARB,1967,276.9329745
ARB,1968,307.536801
ARB,1969,329.4314226
ARB,1970,357.694745
ARB,1971,402.795035
ARB,1972,470.195593
ARB,1973,602.4667481
ARB,1974,1124.966817
ARB,1975,1205.473817
ARB,1976,1458.144006
ARB,1977,1630.359824
ARB,1978,1728.20571
ARB,1979,2251.506021
ARB,1980,2954.049197
ARB,1981,2911.007872
ARB,1982,2640.585787
ARB,1983,2417.324592
ARB,1984,2357.268909
ARB,1985,2247.927457
ARB,1986,2042.585585
ARB,1987,2108.58586
ARB,1988,2042.057616
ARB,1989,2117.752624
ARB,1990,2875.257142
ARB,1991,2048.809755
ARB,1992,1996.377565
ARB,1993,1987.857714
ARB,1994,2018.685785
ARB,1995,2081.020689
ARB,1996,2193.873309
ARB,1997,2305.616061
ARB,1998,2192.611888
ARB,1999,2378.950491
ARB,2000,2664.165796
ARB,2001,2536.711965
ARB,2002,2483.107234
ARB,2003,2696.672305
ARB,2004,3133.736877
ARB,2005,3750.693517
ARB,2006,4355.087622
ARB,2007,4940.702265
ARB,2008,6091.932064
ARB,2009,5134.450061
ARB,2010,5928.30536
ARB,2011,6894.195368
ARB,2012,7362.629909
ARB,2013,7351.948113
ARB,2014,7311.289969
ARB,2015,6262.041685
ARB,2016,6012.512444
ARB,2017,6066.726791
ARB,2018,6668.216728
ARB,2019,6638.485415
ARB,2020,5722.480995
ARB,2021,6681.708952
ARB,2022,7931.617893
ARB,2023,7479.688091
ARB,2024,7521.153309
ARE,1960,
ARE,1961,
ARE,1962,
ARE,1963,
ARE,1964,
ARE,1965,
ARE,1966,
ARE,1967,
ARE,1968,
ARE,1969,
ARE,1970,2394.068115
ARE,1971,2805.426427
ARE,1972,3675.416814
ARE,1973,9695.814188
ARE,1974,23822.97156
ARE,1975,27117.18807
ARE,1976,31196.97918
ARE,1977,35020.36044
ARE,1978,29379.12774
ARE,1979,34238.28645
ARE,1980,42925.23388
ARE,1981,44854.48003
ARE,1982,39972.49467
ARE,1983,34650.00412
ARE,1984,32012.31415
ARE,1985,29467.54198
ARE,1986,23132.07397
ARE,1987,23112.62342
ARE,1988,21569.70689
ARE,1989,23166.73059
ARE,1990,26709.99344
ARE,1991,25690.96863
ARE,1992,25648.27278
ARE,1993,25032.78227
ARE,1994,25472.63966
ARE,1995,27003.20068
ARE,1996,28323.16509
ARE,1997,27982.7957
ARE,1998,24889.42692
ARE,1999,25855.8605
ARE,2000,29865.50235
ARE,2001,27745.17081
ARE,2002,27753.60895
ARE,2003,29659.54286
ARE,2004,33376.71523
ARE,2005,38719.31383
ARE,2006,44342.60483
ARE,2007,45854.73252
ARE,2008,50054.17007
ARE,2009,37803.06637
ARE,2010,43696.67126
ARE,2011,50789.05054
ARE,2012,52034.47625
ARE,2013,52023.5171
ARE,2014,51381.40699
ARE,2015,43534.99727
ARE,2016,41326.40182
ARE,2017,42340.59172
ARE,2018,45689.857
ARE,2019,44251.45414
ARE,2020,37173.87541
ARE,2021,43360.0211
ARE,2022,49899.0653
ARE,2023,49040.69475
ARE,2024,49377.56434
ARG,1960,778.2517068
ARG,1961,971.3380433
ARG,1962,870.2174909
ARG,1963,852.9724251
ARG,1964,1176.200862
ARG,1965,1281.83338
ARG,1966,1275.078434
ARG,1967,1063.932838
ARG,1968,1141.952116
ARG,1969,1329.561818
ARG,1970,1322.714542
ARG,1971,1372.507466
ARG,1972,1409.370973
ARG,1973,2097.89945
ARG,1974,2844.969905
ARG,1975,2026.684358
ARG,1976,1946.919904
ARG,1977,2126.48546
ARG,1978,3282.063044
ARG,1979,2511.973329
ARG,1980,2747.502275
ARG,1981,2764.086414
ARG,1982,2914.767085
ARG,1983,3537.747346
ARG,1984,3915.034926
ARG,1985,2905.775655
ARG,1986,3436.078195
ARG,1987,3477.30132
ARG,1988,3992.703302
ARG,1989,2374.573216
ARG,1990,4315.334031
ARG,1991,5709.247841
ARG,1992,6789.996111
ARG,1993,6931.855964
ARG,1994,7437.562423
ARG,1995,7357.616277
ARG,1996,7663.212713
ARG,1997,8146.7871
ARG,1998,8218.992128
ARG,1999,7705.542883
ARG,2000,7637.014892
ARG,2001,7141.475077
ARG,2002,2569.699635
ARG,2003,3320.477751
ARG,2004,4242.020991
ARG,2005,5067.653423
ARG,2006,5869.38029
ARG,2007,7185.251551
ARG,2008,8944.110266
ARG,2009,8150.23527
ARG,2010,10260.13131
ARG,2011,12704.28318
ARG,2012,12949.71749
ARG,2013,12963.67577
ARG,2014,12233.14441
ARG,2015,13679.6265
ARG,2016,12699.96231
ARG,2017,14532.50093
ARG,2018,11752.79989
ARG,2019,9955.974787
ARG,2020,8535.59938
ARG,2021,10738.01792
ARG,2022,13935.68111
ARG,2023,14187.48273
ARG,2024,13858.20398
ARM,1960,
ARM,1961,
ARM,1962,
ARM,1963,
ARM,1964,
ARM,1965,
ARM,1966,
ARM,1967,
ARM,1968,
ARM,1969,
ARM,1970,
ARM,1971,
ARM,1972,
ARM,1973,
ARM,1974,
ARM,1975,
ARM,1976,
ARM,1977,
ARM,1978,
ARM,1979,
ARM,1980,
ARM,1981,
ARM,1982,
ARM,1983,
ARM,1984,
ARM,1985,
ARM,1986,
ARM,1987,
ARM,1988,
ARM,1989,
ARM,1990,635.3553275
ARM,1991,572.7402609
ARM,1992,356.35078
ARM,1993,347.8706447
ARM,1994,390.8799643
ARM,1995,443.9248609
ARM,1996,487.0686244
ARM,1997,505.0358871
ARM,1998,590.2399473
ARM,1999,582.6698862
ARM,2000,593.4505817
ARM,2001,659.5889885
ARM,2002,742.6511183
ARM,2003,882.0301677
ARM,2004,1130.087914
ARM,2005,1557.484589
ARM,2006,2041.652671
ARM,2007,2962.702346
ARM,2008,3777.668593
ARM,2009,2820.592655
ARM,2010,3041.344507
ARM,2011,3349.553098
ARM,2012,3511.563997
ARM,2013,3680.166922
ARM,2014,3852.118006
ARM,2015,3512.393503
ARM,2016,3524.424769
ARM,2017,3869.053739
ARM,2018,4196.005623
ARM,2019,4597.228874
ARM,2020,4268.680933
ARM,2021,4685.179971
ARM,2022,6571.974455
ARM,2023,8125.273958
ARM,2024,8500.605225
ASM,1960,
ASM,1961,
ASM,1962,
ASM,1963,
ASM,1964,
ASM,1965,
ASM,1966,
ASM,1967,
ASM,1968,
ASM,1969,
ASM,1970,
ASM,1971,
ASM,1972,
ASM,1973,
ASM,1974,
ASM,1975,
ASM,1976,
ASM,1977,
ASM,1978,
ASM,1979,
ASM,1980,
ASM,1981,
ASM,1982,
ASM,1983,
ASM,1984,
ASM,1985,
ASM,1986,
ASM,1987,
ASM,1988,
ASM,1989,
ASM,1990,
ASM,1991,
ASM,1992,
ASM,1993,
ASM,1994,
ASM,1995,
ASM,1996,
ASM,1997,
ASM,1998,
ASM,1999,
ASM,2000,
ASM,2001,
ASM,2002,8972.696365
ASM,2003,9197.661968
ASM,2004,8958.428667
ASM,2005,8831.26976
ASM,2006,8745.166211
ASM,2007,9231.372409
ASM,2008,10030.80891
ASM,2009,12156.02939
ASM,2010,10375.17201
ASM,2011,10383.45933
ASM,2012,11745.48992
ASM,2013,11813.5022
ASM,2014,12026.33449
ASM,2015,12727.41027
ASM,2016,12843.33429
ASM,2017,11863.68395
ASM,2018,12552.05469
ASM,2019,12886.13595
ASM,2020,14489.25866
ASM,2021,15236.16049
ASM,2022,18017.45894
ASM,2023,
ASM,2024,
ATG,1960,
ATG,1961,
ATG,1962,
ATG,1963,
ATG,1964,
ATG,1965,
ATG,1966,
ATG,1967,
ATG,1968,
ATG,1969,
ATG,1970,
ATG,1971,
ATG,1972,
ATG,1973,
ATG,1974,
ATG,1975,
ATG,1976,
ATG,1977,1213.670217
ATG,1978,1374.820275
ATG,1979,1705.14199
ATG,1980,2053.103279
ATG,1981,2310.196998
ATG,1982,2569.181824
ATG,1983,2846.993357
ATG,1984,3270.78103
ATG,1985,3814.314229
ATG,1986,4629.456764
ATG,1987,5424.368478
ATG,1988,6466.156835
ATG,1989,7187.904841
ATG,1990,7590.754424
ATG,1991,7956.474309
ATG,1992,8153.737863
ATG,1993,8624.620168
ATG,1994,9351.487538
ATG,1995,9034.475529
ATG,1996,9756.08718
ATG,1997,10336.25916
ATG,1998,10906.87854
ATG,1999,11342.33492
ATG,2000,12027.49498
ATG,2001,11539.18251
ATG,2002,11658.69499
ATG,2003,12173.23199
ATG,2004,13037.88958
ATG,2005,14368.57088
ATG,2006,16173.81363
ATG,2007,18204.5124
ATG,2008,18786.67431
ATG,2009,16472.24785
ATG,2010,15217.39508
ATG,2011,14911.72751
ATG,2012,15639.80781
ATG,2013,15051.51136
ATG,2014,15532.10621
ATG,2015,16077.63408
ATG,2016,16556.85518
ATG,2017,16965.72883
ATG,2018,18273.42707
ATG,2019,18896.37218
ATG,2020,15369.60823
ATG,2021,17348.6007
ATG,2022,20105.19891
ATG,2023,21494.5474
ATG,2024,23725.79037
AUS,1960,1810.70643
AUS,1961,1877.707064
AUS,1962,1854.746154
AUS,1963,1967.211274
AUS,1964,2131.3803
AUS,1965,2281.110305
AUS,1966,2343.915919
AUS,1967,2580.110592
AUS,1968,2724.130672
AUS,1969,2991.477279
AUS,1970,3304.92737
AUS,1971,3495.228201
AUS,1972,3949.461643
AUS,1973,4770.810172
AUS,1974,6482.938481
AUS,1975,7003.842471
AUS,1976,7486.682604
AUS,1977,7775.658469
AUS,1978,8252.734457
AUS,1979,9294.515783
AUS,1980,10208.80368
AUS,1981,11853.66942
AUS,1982,12779.14592
AUS,1983,11515.74451
AUS,1984,12421.88077
AUS,1985,11441.58197
AUS,1986,11392.00439
AUS,1987,11651.33012
AUS,1988,14284.96079
AUS,1989,17834.45269
AUS,1990,18249.30145
AUS,1991,18859.90746
AUS,1992,18624.18773
AUS,1993,17699.87649
AUS,1994,18129.63531
AUS,1995,20448.12197
AUS,1996,22021.78391
AUS,1997,23646.62305
AUS,1998,21479.1142
AUS,1999,20712.66978
AUS,2000,21870.41597
AUS,2001,19695.72974
AUS,2002,20301.84317
AUS,2003,23718.13385
AUS,2004,30836.73068
AUS,2005,34479.76793
AUS,2006,36595.70715
AUS,2007,41051.61207
AUS,2008,49701.28178
AUS,2009,42816.5674
AUS,2010,52144.66547
AUS,2011,62605.60046
AUS,2012,68072.87323
AUS,2013,68190.701
AUS,2014,62544.08738
AUS,2015,56739.02653
AUS,2016,49888.04108
AUS,2017,53901.71454
AUS,2018,57196.42208
AUS,2019,54972.70179
AUS,2020,51791.54018
AUS,2021,60607.77886
AUS,2022,64997.01365
AUS,2023,64835.91998
AUS,2024,64407.48426
AUT,1960,939.9148147
AUT,1961,1036.728204
AUT,1962,1093.014191
AUT,1963,1172.557446
AUT,1964,1275.457153
AUT,1965,1381.077258
AUT,1966,1494.049114
AUT,1967,1577.141477
AUT,1968,1685.662117
AUT,1969,1834.078078
AUT,1970,2050.705154
AUT,1971,2371.65248
AUT,1972,2912.595771
AUT,1973,3875.483056
AUT,1974,4612.619208
AUT,1975,5264.91772
AUT,1976,5656.145138
AUT,1977,6783.951422
AUT,1978,8173.329263
AUT,1979,9755.404456
AUT,1980,10826.97183
AUT,1981,9348.488324
AUT,1982,9373.488206
AUT,1983,9500.050704
AUT,1984,8955.848292
AUT,1985,9136.170926
AUT,1986,13031.8281
AUT,1987,16328.5613
AUT,1988,17509.76587
AUT,1989,17400.52266
AUT,1990,21596.06822
AUT,1991,22323.13125
AUT,1992,24782.71188
AUT,1993,23987.20372
AUT,1994,25546.24605
AUT,1995,30207.06743
AUT,1996,29645.94513
AUT,1997,26571.75236
AUT,1998,27212.46429
AUT,1999,27078.70816
AUT,2000,24487.29747
AUT,2001,24430.49598
AUT,2002,26334.86222
AUT,2003,32110.11597
AUT,2004,36614.25065
AUT,2005,38157.37023
AUT,2006,40382.20783
AUT,2007,46622.96229
AUT,2008,51581.39824
AUT,2009,47857.44466
AUT,2010,46611.13934
AUT,2011,51116.89535
AUT,2012,48250.40591
AUT,2013,50305.35458
AUT,2014,51314.97226
AUT,2015,43915.22802
AUT,2016,45061.49939
AUT,2017,47163.74258
AUT,2018,51194.07498
AUT,2019,49885.99474
AUT,2020,48716.40989
AUT,2021,53648.71907
AUT,2022,52176.66491
AUT,2023,56033.57379
AUT,2024,56833.19605
AZE,1960,
AZE,1961,
AZE,1962,
AZE,1963,
AZE,1964,
AZE,1965,
AZE,1966,
AZE,1967,
AZE,1968,
AZE,1969,
AZE,1970,
AZE,1971,
AZE,1972,
AZE,1973,
AZE,1974,
AZE,1975,
AZE,1976,
AZE,1977,
AZE,1978,
AZE,1979,
AZE,1980,
AZE,1981,
AZE,1982,
AZE,1983,
AZE,1984,
AZE,1985,
AZE,1986,
AZE,1987,
AZE,1988,
AZE,1989,
AZE,1990,1238.271893
AZE,1991,734.9442328
AZE,1992,60.23512054
AZE,1993,209.5309545
AZE,1994,157.0635499
AZE,1995,314.5580191
AZE,1996,409.1855438
AZE,1997,505.5162042
AZE,1998,561.9068079
AZE,1999,573.8935287
AZE,2000,655.0972496
AZE,2001,703.6709986
AZE,2002,763.1088955
AZE,2003,883.6925807
AZE,2004,1045.013633
AZE,2005,1578.36733
AZE,2006,2472.957257
AZE,2007,3851.330152
AZE,2008,5574.468104
AZE,2009,4950.39949
AZE,2010,5843.533768
AZE,2011,7189.818692
AZE,2012,7495.865277
AZE,2013,7875.345367
AZE,2014,7890.840281
AZE,2015,5500.503646
AZE,2016,3880.685228
AZE,2017,4147.198142
AZE,2018,4739.794312
AZE,2019,4805.753718
AZE,2020,4229.910649
AZE,2021,5408.045352
AZE,2022,7770.594223
AZE,2023,7133.02838
AZE,2024,7283.83563
BDI,1960,70.90510003
BDI,1961,71.60192994
BDI,1962,73.41959798
BDI,1963,78.37119832
BDI,1964,85.33372867
BDI,1965,50.61330401
BDI,1966,51.41287382
BDI,1967,54.01814253
BDI,1968,54.19497827
BDI,1969,55.0588389
BDI,1970,68.75435398
BDI,1971,69.89828176
BDI,1972,68.23219179
BDI,1973,84.25810693
BDI,1974,93.22400483
BDI,1975,110.8848275
BDI,1976,115.4921318
BDI,1977,137.4480444
BDI,1978,148.8232325
BDI,1979,186.1522736
BDI,1980,209.8057367
BDI,1981,212.2303319
BDI,1982,216.4361914
BDI,1983,225.2095245
BDI,1984,200.3757118
BDI,1985,228.4405426
BDI,1986,234.2812448
BDI,1987,215.6083115
BDI,1988,201.7404008
BDI,1989,203.5789442
BDI,1990,202.6294462
BDI,1991,204.6682584
BDI,1992,184.8689705
BDI,1993,165.3441203
BDI,1994,161.8925843
BDI,1995,164.9153117
BDI,1996,143.1567412
BDI,1997,160.278342
BDI,1998,144.4569483
BDI,1999,127.5141958
BDI,2000,134.5378618
BDI,2001,132.1595545
BDI,2002,120.9523086
BDI,2003,111.4066828
BDI,2004,125.1949652
BDI,2005,147.2346193
BDI,2006,161.8927556
BDI,2007,166.1627449
BDI,2008,189.5020746
BDI,2009,199.097633
BDI,2010,216.7277053
BDI,2011,230.0705774
BDI,2012,231.6884964
BDI,2013,234.8430454
BDI,2014,250.5404811
BDI,2015,280.9668313
BDI,2016,235.2862054
BDI,2017,236.6944726
BDI,2018,224.8993924
BDI,2019,210.2364945
BDI,2020,210.0081399
BDI,2021,214.0914554
BDI,2022,250.6342254
BDI,2023,192.0743054
BDI,2024,153.9302179
BEL,1960,1290.286072
BEL,1961,1367.788852
BEL,1962,1457.26517
BEL,1963,1555.022932
BEL,1964,1724.018942
BEL,1965,1859.509987
BEL,1966,1983.131198
BEL,1967,2113.821941
BEL,1968,2251.315759
BEL,1969,2490.107173
BEL,1970,2765.890997
BEL,1971,3082.927989
BEL,1972,3831.6319
BEL,1973,4900.962201
BEL,1974,5733.798139
BEL,1975,6701.377361
BEL,1976,7243.047341
BEL,1977,8426.946959
BEL,1978,10289.76842
BEL,1979,11810.61588
BEL,1980,12864.00257
BEL,1981,10622.80248
BEL,1982,9343.8611
BEL,1983,8846.234298
BEL,1984,8457.268803
BEL,1985,8750.818513
BEL,1986,12170.0407
BEL,1987,15135.85231
BEL,1988,16391.09383
BEL,1989,16525.06174
BEL,1990,20600.37528
BEL,1991,21041.66065
BEL,1992,23372.61917
BEL,1993,22283.93602
BEL,1994,24208.55479
BEL,1995,28413.82644
BEL,1996,27489.55518
BEL,1997,24820.93805
BEL,1998,25338.44329
BEL,1999,25252.80191
BEL,2000,23098.88651
BEL,2001,23015.07126
BEL,2002,25006.1914
BEL,2003,30655.20927
BEL,2004,35429.40779
BEL,2005,36809.70134
BEL,2006,38705.1068
BEL,2007,44319.16545
BEL,2008,48303.39796
BEL,2009,44923.34001
BEL,2010,44197.39367
BEL,2011,47760.82988
BEL,2012,44874.17092
BEL,2013,46964.59468
BEL,2014,47995.7787
BEL,2015,40893.80454
BEL,2016,41854.54983
BEL,2017,44035.32394
BEL,2018,47487.21004
BEL,2019,46716.62275
BEL,2020,45906.28758
BEL,2021,51658.23829
BEL,2022,50822.25185
BEL,2023,54690.09427
BEL,2024,55954.61063
BEN,1960,89.85692465
BEN,1961,92.08584813
BEN,1962,90.77386101
BEN,1963,95.71673698
BEN,1964,99.7850246
BEN,1965,105.1179869
BEN,1966,107.6372119
BEN,1967,106.5862419
